name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;324;0;415;3043;1721;3043;1584;0
header;171;113;171;142;1796;142;1796;113
A;975;180;975;209;996;209;996;180
A;1607;530;1607;530;1607;530;1607;530
A;1206;686;1206;691;1212;691;1212;686
B;797;832;797;843;804;843;804;832
B;986;868;986;896;1005;896;1005;868
A;1249;868;1249;875;1255;875;1255;868
A;624;1266;624;1266;624;1266;624;1266
A;703;1419;703;1434;712;1434;712;1419
B;498;1460;498;1479;512;1479;512;1460
C;992;1499;992;1527;1013;1527;1013;1499
D;966;1507;966;1523;975;1523;975;1507
A;1263;1639;1263;1663;1277;1663;1277;1639
A;800;1973;800;1984;807;1984;807;1973
D;997;2175;997;2203;1018;2203;1018;2175
A;1215;2556;1215;2560;1220;2560;1220;2556
