name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;302;0;279;3049;958;3049;958;0
header;121;162;121;197;1754;197;1754;162
A;869;538;869;581;885;581;885;538
B;705;539;705;581;735;581;735;539
B;745;539;745;582;776;582;776;539
A;922;705;922;733;946;733;946;705
A;717;985;717;991;724;991;724;985
B;925;1374;925;1401;945;1401;945;1374
B;649;1385;649;1400;656;1400;656;1385
A;312;1392;312;1400;318;1400;318;1392
A;872;1793;872;1794;873;1794;873;1793
C;920;2037;920;2068;942;2068;942;2037
A;843;2434;843;2435;843;2435;843;2434
D;920;2704;920;2732;942;2732;942;2704
B;439;2866;439;2891;459;2891;459;2866
A;412;2867;412;2881;421;2881;421;2867
